date,spx,vix_close,mquslva,lev_active,mq_ret
2005-02-24,1200.2,11.57,99.52669835231634,3.0,0.02320536813986633
2005-02-25,1211.37,11.49,102.2581246012702,3.0,0.027444156132707495
2005-02-28,1203.6,12.08,100.24171033212315,3.0,-0.019718866124423265
2005-03-01,1210.41,12.04,101.89548677099043,3.0,0.016497887290509758
2005-03-02,1210.08,12.5,101.76362431543544,3.0,-0.00129409515311847
2005-03-03,1210.47,12.93,101.81355847895057,3.0,0.000490687746737038
2005-03-04,1222.12,11.94,104.7047470910208,2.9313232830820772,0.02839689188024956
2005-03-07,1225.31,12.26,105.45688097530521,2.9313232830820772,0.007183379027032827
2005-03-08,1219.43,12.4,103.9240855977023,2.9313232830820772,-0.014534806675743101
2005-03-09,1207.01,12.7,100.77271284729157,2.9313232830820772,-0.030323795800426264
2005-03-10,1209.25,12.49,101.27375578072835,2.9313232830820772,0.004972009974525995
2005-03-11,1200.08,12.8,98.97515924785299,2.7343749999999996,-0.02269686272771544
2005-03-14,1206.83,12.39,100.45337953905648,2.7343749999999996,0.014935265600348703
2005-03-15,1197.75,13.15,98.34209280858278,2.7343749999999996,-0.02101757790690209
2005-03-16,1188.07,13.49,96.12513797668983,2.7343749999999996,-0.022543295231759162
2005-03-17,1190.21,13.29,96.5558457861229,2.7343749999999996,0.004480698998190441
2005-03-18,1189.65,13.14,96.38869737034797,2.6636225266362246,-0.001731106122203935
2005-03-21,1183.78,13.61,95.07982978606626,2.6636225266362246,-0.013579056673550971
2005-03-22,1171.71,14.27,92.45611672905066,2.6636225266362246,-0.027594843858251214
2005-03-23,1172.53,14.06,92.58813873771274,2.6636225266362246,0.0014279423940003742
2005-03-24,1171.42,13.42,92.31428900314823,2.6080476900149034,-0.0029577194044290538
2005-03-28,1174.28,13.75,92.86244849320686,2.6080476900149034,0.005937970123346041
2005-03-29,1165.36,14.49,90.98285353538796,2.6080476900149034,-0.02024063535172
2005-03-30,1181.41,13.64,94.21183364435538,2.6080476900149034,0.03548998501911686
2005-03-31,1180.59,14.02,94.00082376735348,2.6080476900149034,-0.0022397385640370447
2005-04-01,1172.92,14.09,92.3677129057613,2.48403122782115,-0.017373367552969903
2005-04-04,1176.12,14.11,92.95537960495996,2.48403122782115,0.006362252357576782
2005-04-05,1181.39,13.68,93.95146799517572,2.48403122782115,0.010715769162031421
2005-04-06,1184.07,13.15,94.44192232782035,2.48403122782115,0.005220294510670362
2005-04-07,1191.14,12.33,95.80351162645063,2.48403122782115,0.014417212876121013
2005-04-08,1181.2,12.62,93.77785422762723,2.7733755942947704,-0.02114387421122604
2005-04-11,1181.21,11.98,93.73792998720185,2.7733755942947704,-0.000425732074530892
2005-04-12,1187.76,11.3,95.13740013211378,2.7733755942947704,0.014929603684474362
2005-04-13,1173.79,13.31,91.99133533497124,2.7733755942947704,-0.03306864380121511
2005-04-14,1162.05,14.53,89.39829009635994,2.7733755942947704,-0.028187929104074333
2005-04-15,1142.62,17.74,85.21254576574526,1.9729425028184895,-0.046821301907485985
2005-04-18,1145.98,16.56,85.67676096972953,1.9729425028184895,0.005447733075132087
2005-04-19,1152.78,14.96,86.64945752515668,1.9729425028184895,0.011353096737291622
2005-04-20,1137.5,16.92,84.35280452601457,1.9729425028184895,-0.026505105337506937
2005-04-21,1159.95,14.41,87.60752305968116,1.9729425028184895,0.03858459184558387
2005-04-22,1152.12,15.38,86.40976547363053,2.275682704811443,-0.013671857669514044
2005-04-25,1162.1,14.62,88.07943252312094,2.275682704811443,0.019322666140089578
2005-04-26,1151.74,14.91,86.25817572831723,2.275682704811443,-0.020677435612742278
2005-04-27,1156.38,14.87,87.01535440874648,2.275682704811443,0.008778051170640145
2005-04-28,1143.22,16.86,84.72789390857005,2.275682704811443,-0.026288009923298036
2005-04-29,1156.85,15.31,86.99366897183332,2.2860875244937944,0.026741784301971012
2005-05-02,1162.16,15.12,87.87248392617367,2.2860875244937944,0.010102056445336249
2005-05-03,1161.17,14.53,87.66698251448578,2.2860875244937944,-0.00233863210081267
2005-05-04,1175.65,13.85,90.13189088111831,2.2860875244937944,0.028116724175207393
2005-05-05,1172.63,13.98,89.5673332318587,2.2860875244937944,-0.006263683627854268
2005-05-06,1171.35,14.05,89.30878723744206,2.4911032028469746,-0.0028866103867059155
2005-05-09,1178.84,13.75,90.6942640798013,2.4911032028469746,0.015513331724858397
2005-05-10,1166.22,14.91,88.23790412172862,2.4911032028469746,-0.027083961516147736
2005-05-11,1171.11,14.45,89.12290141669497,2.4911032028469746,0.010029672664770638
2005-05-12,1159.36,16.12,86.8583433103701,2.4911032028469746,-0.025409384909237887
2005-05-13,1154.05,16.32,85.83123105806014,2.144607843137255,-0.011825142101085127
2005-05-16,1165.69,15.68,87.65571329599953,2.144607843137255,0.02125662437143925
2005-05-17,1173.8,14.57,88.9307726572796,2.144607843137255,0.014546220814773513
2005-05-18,1185.56,13.63,90.8082716385415,2.144607843137255,0.02111191576505647
2005-05-19,1191.08,13.32,91.68102949092875,2.144607843137255,0.00961099508491051
2005-05-20,1189.28,13.14,91.34956944509571,2.6636225266362246,-0.0036153612985532816
2005-05-23,1193.86,12.95,92.24677295101857,2.6636225266362246,0.009821650078625963
2005-05-24,1194.07,12.69,92.24976042932204,2.6636225266362246,3.238572155849954e-05
2005-05-25,1190.01,12.58,91.37404973525405,2.6636225266362246,-0.009492823504283456
2005-05-26,1197.62,12.24,92.89062736989926,2.6636225266362246,0.016597465462451742
2005-05-27,1198.78,12.15,93.08976689832392,2.8806584362139915,0.00214380647502411
2005-05-31,1191.5,13.29,91.41826910588816,2.8806584362139915,-0.01795576300305316
2005-06-01,1202.27,12.36,93.75641608896657,2.8806584362139915,0.025576364614497374
2005-06-02,1204.29,11.84,94.16687883244961,2.8806584362139915,0.004377969643096701
2005-06-03,1196.02,12.15,92.26058328865496,2.8806584362139915,-0.020243800871711157
2005-06-06,1197.51,12.28,92.5490578680299,2.8806584362139915,0.0031267369996176774
2005-06-07,1197.26,12.39,92.45064414338302,2.8806584362139915,-0.0010633681953545627
2005-06-08,1194.67,12.7,91.83181344180119,2.8806584362139915,-0.006693633206298339
2005-06-09,1200.93,12.08,93.1755421160195,2.8806584362139915,0.014632496341476654
2005-06-10,1198.11,11.96,92.50222880146997,2.926421404682274,-0.007226288135905367
2005-06-13,1200.82,11.65,93.07128671561898,2.926421404682274,0.006151829221005499
2005-06-14,1203.91,11.79,93.72864532623363,2.926421404682274,0.007062958231395423
2005-06-15,1206.58,11.46,94.2931457255262,2.926421404682274,0.006022709464409411
2005-06-16,1210.96,11.15,95.25076395582555,2.926421404682274,0.010155756528547945
2005-06-17,1216.96,11.48,96.5873460619829,3.0,0.01403224552379666
2005-06-20,1216.1,11.47,96.33658335834218,3.0,-0.0025962272892329904
2005-06-21,1213.61,11.08,95.69895295429315,3.0,-0.006618777434499967
2005-06-22,1213.88,11.05,95.7172543983832,3.0,0.00019123975263139856
2005-06-23,1200.73,12.13,92.5609507230363,3.0,-0.0329752842910653
2005-06-24,1191.57,12.18,90.39851697551575,2.8735632183908044,-0.02336226811229554
2005-06-27,1190.69,12.52,90.16498808716324,2.8735632183908044,-0.0025833265430203426
2005-06-28,1201.57,11.58,92.49090347526322,2.8735632183908044,0.025796214666512298
2005-06-29,1199.85,11.77,92.06780099446568,2.8735632183908044,-0.0045745307365356045
2005-06-30,1191.33,12.04,90.1467153697006,2.8735632183908044,-0.020865987935136755
2005-07-01,1194.44,11.4,90.7813823200759,3.0,0.007040377985736623
2005-07-05,1204.99,11.68,93.1436575531022,3.0,0.026021582538778884
2005-07-06,1194.94,12.27,90.76876020999461,3.0,-0.0254971450069333
2005-07-07,1197.87,12.49,91.39323361347726,3.0,0.006879827399183735
2005-07-08,1211.86,11.45,94.55187520954937,3.0,0.03456100053785941
2005-07-11,1219.44,11.28,96.28107330695079,3.0,0.018288353282990097
2005-07-12,1222.21,10.95,96.89134250867892,3.0,0.006338412948332417
2005-07-13,1223.29,10.84,97.10205648336466,3.0,0.0021747451240741603
2005-07-14,1226.5,10.81,97.82022552461429,3.0,0.007396022980962025
2005-07-15,1227.92,10.33,98.1134032587541,3.0,0.002997107526255414
2005-07-18,1221.13,10.77,96.43907653771396,3.0,-0.017065219077402174
2005-07-19,1229.35,10.45,98.34068342877441,3.0,0.019718219619375962
2005-07-20,1235.2,10.23,99.69775008172664,3.0,0.013799646348147607
2005-07-21,1227.04,10.97,97.6743998638701,3.0,-0.020294843325931747
2005-07-22,1233.68,10.52,99.2135529708036,3.0,0.015757999118281282
2005-07-25,1229.03,11.1,98.04443803079107,3.0,-0.011783822925448174
2005-07-26,1231.16,10.99,98.50750501713001,3.0,0.004723031674611898
2005-07-27,1236.79,10.36,99.81199841614499,3.0,0.013242578814559633
2005-07-28,1243.72,10.52,101.4422730854519,3.0,0.016333453844996
2005-07-29,1234.18,11.57,99.05961718186327,3.0,-0.02348780080648978
2005-08-01,1235.35,12.08,99.29417085116435,3.0,0.0023678031065926123
2005-08-02,1244.12,11.75,101.36161623669678,3.0,0.020821417489163482
2005-08-03,1245.04,11.83,101.5382130102876,3.0,0.0017422450444993113
2005-08-04,1235.86,12.52,99.24385943512483,3.0,-0.022595961728520034
2005-08-05,1226.42,12.48,96.92240588612248,2.8044871794871793,-0.02339140741014685
2005-08-08,1223.13,13.21,96.14932898225214,2.8044871794871793,-0.007976245500742662
2005-08-09,1231.38,12.4,97.92456516819574,2.8044871794871793,0.018463323714628117
2005-08-10,1229.13,12.38,97.37840801565521,2.8044871794871793,-0.005577325276884979
2005-08-11,1237.81,12.42,99.26288553398743,2.8044871794871793,0.019352108508790367
2005-08-12,1230.39,12.74,97.54918173400564,2.747252747252747,-0.0172642956202903
2005-08-15,1233.87,12.26,98.26364655721194,2.747252747252747,0.007324149834023995
2005-08-16,1219.34,13.52,95.04083167817598,2.747252747252747,-0.03279763159572486
2005-08-17,1220.24,13.3,95.19115370620078,2.747252747252747,0.0015816573294920545
2005-08-18,1219.02,13.42,94.88722606483329,2.747252747252747,-0.0031928139279154034
2005-08-19,1219.71,13.42,94.99244856832225,2.6080476900149034,0.0011089216942337722
2005-08-22,1221.73,13.42,95.36194450673929,2.6080476900149034,0.0038897401213034764
2005-08-23,1217.57,13.34,94.47412939687004,2.6080476900149034,-0.00930995183101053
2005-08-24,1209.59,14.17,92.81868066825898,2.6080476900149034,-0.017522773050988368
2005-08-25,1212.39,13.73,93.339177000128,2.6080476900149034,0.005607667854376425
2005-08-26,1205.1,13.72,91.8353425858348,2.551020408163265,-0.01611150282899057
2005-08-29,1212.28,13.52,93.19232632319623,2.551020408163265,0.014776269126378099
2005-08-30,1208.41,13.65,92.39399946847504,2.551020408163265,-0.00856644410777493
2005-08-31,1220.33,12.6,94.67992304707919,2.551020408163265,0.0247410393721954
2005-09-01,1221.59,13.15,94.88927999690691,2.551020408163265,0.002211207435430871
2005-09-02,1218.02,13.57,94.14175215795511,2.579218865143699,-0.00787789557446478
2005-09-06,1233.39,12.93,97.16564678392993,2.579218865143699,0.03212065376583576
2005-09-07,1236.36,12.52,97.72771653026258,2.579218865143699,0.005784655018893066
2005-09-08,1231.67,12.93,96.72990778927732,2.579218865143699,-0.010210089587801723
2005-09-09,1241.48,11.98,98.67580922271517,2.9215358931552586,0.02011685401041547
2005-09-12,1240.56,11.65,98.41610864128585,2.9215358931552586,-0.002631856616885407
2005-09-13,1231.2,12.39,96.20078383704478,2.9215358931552586,-0.022509778478598873
2005-09-14,1227.16,12.91,95.23363543521712,2.9215358931552586,-0.010053435775179479
2005-09-15,1227.73,12.49,95.31840920316932,2.9215358931552586,0.000890166248141157
2005-09-16,1237.91,11.22,97.5829576421587,3.0,0.02375772380089272
2005-09-19,1231.02,12.14,95.90709830725513,3.0,-0.01717368867880638
2005-09-20,1221.34,12.64,93.5989612535351,3.0,-0.024066383974265373
2005-09-21,1210.2,13.79,90.99320564941216,3.0,-0.027839578230623843
2005-09-22,1214.62,13.33,91.94687597034951,3.0,0.010480676157423695
2005-09-23,1215.29,12.96,92.05524897863496,2.7006172839506166,0.0011786480741380763
2005-09-26,1215.63,13.04,92.0842462237504,2.7006172839506166,0.00031499828024111876
2005-09-27,1215.66,12.76,92.04981570987172,2.7006172839506166,-0.00037390232630027354
2005-09-28,1216.89,12.63,92.26078691512731,2.7006172839506166,0.002291924254585628
2005-09-29,1227.68,12.24,94.42941921054488,2.7006172839506166,0.02350546063965979
2005-09-30,1228.81,11.92,94.62254567167024,2.936241610738255,0.002045193783250331
2005-10-03,1226.7,12.46,94.1011333010374,2.936241610738255,-0.005510445390489471
2005-10-04,1214.47,13.2,91.30233479270812,2.936241610738255,-0.02974245272238855
2005-10-05,1196.39,14.55,87.268517606494,2.936241610738255,-0.0441808765939278
2005-10-06,1191.49,14.96,86.17814712224546,2.936241610738255,-0.012494431143716442
2005-10-07,1195.9,14.59,87.07432731168717,2.3989033584647017,0.010399158247977486
2005-10-10,1187.33,15.55,85.5422079298902,2.3989033584647017,-0.017595535091677206
2005-10-11,1184.87,15.63,85.08243048908203,2.3989033584647017,-0.005374860573916813
2005-10-12,1177.68,16.22,83.80946121821383,2.3989033584647017,-0.01496159975156756
2005-10-13,1176.84,16.47,83.6321464309625,2.3989033584647017,-0.0021156893824870065
2005-10-14,1186.57,14.87,85.25705807067631,2.3537323470073974,0.019429271028636733
2005-10-17,1190.1,14.67,85.82001120349724,2.3537323470073974,0.006603009129804279
2005-10-18,1178.14,15.33,83.75575971717988,2.3537323470073974,-0.024053265169385572
2005-10-19,1195.76,13.5,86.67068160700875,2.3537323470073974,0.03480264401722054
2005-10-20,1177.8,16.11,83.57205798324462,2.3537323470073974,-0.03575169326363701
2005-10-21,1179.59,16.13,83.83764227169975,2.1698698078115313,0.003177907722559389
2005-10-24,1199.38,14.74,86.85802533456466,2.1698698078115313,0.03602657447207898
2005-10-25,1196.54,14.53,86.37897043704247,2.1698698078115313,-0.005515378638610932
2005-10-26,1191.38,14.59,85.53808962852342,2.1698698078115313,-0.009734786190024412
2005-10-27,1178.9,16.02,83.56153635092049,2.1698698078115313,-0.023107288065313782
2005-10-28,1198.41,14.25,86.53068802827194,2.456140350877193,0.03553251659809557
2005-10-31,1207.01,15.32,88.02024874683711,2.456140350877193,0.017214247944942824
2005-11-01,1202.76,14.85,87.2228068453222,2.456140350877193,-0.009059755145756422
2005-11-02,1214.76,13.48,89.32431797060846,2.456140350877193,0.024093596632507052
2005-11-03,1219.94,13.0,90.22310548103664,2.456140350877193,0.010062069667566982
2005-11-04,1220.14,13.17,90.22231336570573,2.657555049354593,-8.779517471596543e-06
2005-11-07,1222.81,13.1,90.70771247984985,2.657555049354593,0.005380034007514358
2005-11-08,1218.59,13.08,89.83629932297362,2.657555049354593,-0.009606825407153992
2005-11-09,1220.65,12.8,90.20077561279808,2.657555049354593,0.0040571160273880314
2005-11-10,1230.96,11.9,92.18619715557193,2.657555049354593,0.022011136038304072
2005-11-11,1234.72,11.63,92.89438527924119,3.0,0.00768214923188697
2005-11-14,1233.76,12.18,92.63347253034696,3.0,-0.0028087031106339274
2005-11-15,1229.01,12.23,91.51943933930428,3.0,-0.012026248834380152
2005-11-16,1231.21,12.26,91.9673341501491,3.0,0.004893985519123055
2005-11-17,1242.8,11.25,94.52074472695388,3.0,0.027764320890676195
2005-11-18,1248.27,11.12,95.72379199444853,3.0,0.012727864882676784
2005-11-21,1254.85,10.82,97.19197441053333,3.0,0.015337695942613291
2005-11-22,1261.23,10.6,98.62814411792316,3.0,0.014776628585849313
2005-11-23,1265.61,10.96,99.60872589866551,3.0,0.009942210608464385
2005-11-25,1268.25,10.88,100.18462983114227,3.0,0.005781661468721433
2005-11-28,1257.46,11.84,97.57987459518161,3.0,-0.02599954943538625
2005-11-29,1257.48,11.89,97.53806403492543,3.0,-0.00042847524071572165
2005-11-30,1249.48,12.06,95.63002626924936,3.0,-0.019561981105067308
2005-12-01,1264.67,11.24,99.07222729865494,3.0,0.03599498153136497
2005-12-02,1265.08,11.01,99.12140628244951,3.0,0.0004963952576369375
2005-12-05,1262.09,11.6,98.37138917876838,3.0,-0.007566651158518911
2005-12-06,1263.7,11.52,98.70101153000502,3.0,0.003350794921047882
2005-12-07,1257.37,12.18,97.17080126043544,3.0,-0.015503491259604776
2005-12-08,1255.84,12.21,96.76980969575595,3.0,-0.004126667265043473
2005-12-09,1259.37,11.69,97.53975020987039,2.9940119760479043,0.007956412403156853
2005-12-12,1260.43,11.47,97.73917553335215,2.9940119760479043,0.0020445543796521076
2005-12-13,1267.43,11.11,99.31788290749446,2.9940119760479043,0.01615224770955431
2005-12-14,1272.74,10.48,100.51646865244209,2.9940119760479043,0.012068176544439584
2005-12-15,1270.94,10.73,100.04305381228802,2.9940119760479043,-0.004709823638860625
2005-12-16,1267.32,10.68,99.14233832910884,3.0,-0.009003278577133497
2005-12-19,1259.92,11.38,97.35842353586904,3.0,-0.01799347103674305
2005-12-20,1259.62,11.19,97.24251623507887,3.0,-0.0011905215448301935
2005-12-21,1262.79,10.81,97.93038115935715,3.0,0.007073705524190776
2005-12-22,1268.12,10.29,99.12378501790533,3.0,0.012186247458857699
2005-12-23,1268.66,10.27,99.20321202960997,3.0,0.0008012911501543025
2005-12-27,1256.54,11.57,96.31279236495199,3.0,-0.029136351591067824
2005-12-28,1258.17,11.35,96.64174374416548,3.0,0.0034154484688493783
2005-12-29,1254.42,11.61,95.73159611149924,3.0,-0.009417748453252451
2005-12-30,1248.29,12.07,94.2825689613975,2.899751449875725,-0.015136352144531642
2006-01-03,1268.8,11.14,98.73082462535699,2.899751449875725,0.047180043065868975
2006-01-04,1273.46,11.37,99.73648099195451,2.899751449875725,0.010185839836885407
2006-01-05,1273.48,11.31,99.69471984917068,2.899751449875725,-0.00041871482098103125
2006-01-06,1285.45,11.0,102.36571947450919,3.0,0.026791786258885935
2006-01-09,1290.15,11.13,103.43981542369201,3.0,0.010492730913206615
2006-01-10,1289.69,10.86,103.27991468754034,3.0,-0.0015458335409504601
2006-01-11,1294.18,10.94,104.30942745476241,3.0,0.009968179876375148
2006-01-12,1286.06,11.2,102.296368166734,3.0,-0.019298919926498972
2006-01-13,1287.61,11.23,102.61752802075233,3.0,0.0031395039704134467
2006-01-17,1282.93,11.91,101.44972893066308,3.0,-0.011380113247836788
2006-01-18,1277.93,12.25,100.21527069386178,3.0,-0.01216817678877187
2006-01-19,1285.04,11.98,101.84024773795512,3.0,0.01621486458942316
2006-01-20,1261.49,14.56,96.19269437382236,2.4038461538461537,-0.055455023819899384
2006-01-23,1263.82,13.93,96.58080663200195,2.4038461538461537,0.004034737364475231
2006-01-24,1266.86,13.31,97.10012218751267,2.4038461538461537,0.005377005780138655
2006-01-25,1264.68,12.87,96.65911924500375,2.4038461538461537,-0.004541734166485136
2006-01-26,1273.83,12.42,98.30103711614832,2.4038461538461537,0.016986683553186305
2006-01-27,1283.72,11.97,100.09583822657629,2.923976608187134,0.018258211338170096
2006-01-30,1285.2,12.39,100.38650760866594,2.923976608187134,0.0029039107643187663
2006-01-31,1280.08,12.95,99.17025237586346,2.923976608187134,-0.012115724132408174
2006-02-01,1282.46,12.36,99.66305803565393,2.923976608187134,0.004969289156618155
2006-02-02,1270.84,13.23,96.97609730292703,2.923976608187134,-0.026960448391676276
2006-02-03,1264.03,12.96,95.41131642660358,2.7006172839506166,-0.016135737772943234
2006-02-06,1265.02,13.04,95.5710921012512,2.7006172839506166,0.0016745987858844315
2006-02-07,1254.78,13.59,93.43972988994626,2.7006172839506166,-0.02230132736211587
2006-02-08,1265.65,12.83,95.58459734093803,2.7006172839506166,0.02295455534297875
2006-02-09,1263.78,13.12,95.16108911244307,2.7006172839506166,-0.004430716247978366
2006-02-10,1266.99,12.87,95.77192963370234,2.71950271950272,0.00641901566025059
2006-02-13,1262.86,13.35,94.88052806187318,2.71950271950272,-0.009307545282197918
2006-02-14,1275.53,12.25,97.42725255795548,2.71950271950272,0.026841381979045554
2006-02-15,1280.0,12.31,98.31262242694446,2.71950271950272,0.00908749703746706
2006-02-16,1289.38,11.48,100.22834788217281,2.71950271950272,0.01948605792355828
2006-02-17,1287.24,12.01,99.73157706268874,2.9142381348875936,-0.004956390382370434
2006-02-21,1283.03,12.41,98.73454241114553,2.9142381348875936,-0.009997181242972917
2006-02-22,1292.67,11.88,100.85042792319344,2.9142381348875936,0.02143004322881273
2006-02-23,1287.79,11.87,99.6939140800953,2.9142381348875936,-0.01146761463400954
2006-02-24,1289.43,11.46,100.01745076496655,3.0,0.0032453002558543802
2006-02-27,1294.12,11.59,101.06119365032879,3.0,0.010435607760239484
2006-02-28,1280.66,12.34,97.85969014248921,3.0,-0.03167886101678904
2006-03-01,1291.24,11.54,100.23845421576824,3.0,0.024307905224463952
2006-03-02,1289.14,11.72,99.70165509211446,3.0,-0.005355221485142737
2006-03-03,1287.23,11.96,99.21102183592043,2.926421404682274,-0.0049210141570942955
2006-03-06,1278.26,12.74,97.1414742509067,2.926421404682274,-0.020860057146034096
2006-03-07,1275.88,12.66,96.5667704484558,2.926421404682274,-0.005916152774936176
2006-03-08,1278.47,12.32,97.09529205254435,2.926421404682274,0.005473120843061162
2006-03-09,1272.23,12.68,95.66305798671678,2.926421404682274,-0.014750808567036401
2006-03-10,1281.58,11.85,97.67578173543889,2.9535864978902953,0.021039717850140128
2006-03-13,1284.13,11.37,98.20383447718451,2.9535864978902953,0.005406178812839168
2006-03-14,1297.48,10.74,101.17305143143034,2.9535864978902953,0.03023524458136758
2006-03-15,1303.02,11.35,102.40135337023956,2.9535864978902953,0.012140603860719919
2006-03-16,1305.33,11.98,102.88934364160092,2.9535864978902953,0.0047654670109387245
2006-03-17,1307.25,12.12,103.28791050873545,2.887788778877888,0.003873742926408972
2006-03-20,1305.08,11.79,102.74497925423167,2.887788778877888,-0.005256484053454274
2006-03-21,1297.23,11.62,100.91275299111247,2.887788778877888,-0.01783275714704797
2006-03-22,1305.04,11.21,102.6205156532318,2.887788778877888,0.016923159972354905
2006-03-23,1301.67,11.17,101.80776544263736,2.887788778877888,-0.007919958357457724
2006-03-24,1302.95,11.19,102.04975041878295,3.0,0.0023768813222989535
2006-03-27,1301.61,11.46,101.68630054940462,3.0,-0.0035614968962377055
2006-03-28,1293.23,11.58,99.67385425784727,3.0,-0.019790731698215172
2006-03-29,1302.89,10.95,101.8599826060556,3.0,0.02193281642900073
2006-03-30,1300.25,11.57,101.19229199465593,3.0,-0.006554984541691411
2006-03-31,1294.83,11.39,99.87866649036074,3.0,-0.012981477920912823
2006-04-03,1297.81,11.57,100.52070561480481,3.0,0.00642819079393746
2006-04-04,1305.93,11.14,102.35962048989187,3.0,0.018293891431022932
2006-04-05,1311.56,11.13,103.63472671047964,3.0,0.012457121416483738
2006-04-06,1309.04,11.45,102.98801298846341,3.0,-0.006240318689920765
2006-04-07,1295.5,12.26,99.74321457840925,2.854812398042414,-0.031506563879600456
2006-04-10,1296.6,12.19,99.93921947329405,2.854812398042414,0.001965095026396
2006-04-11,1286.57,13.0,97.68632569185127,2.854812398042414,-0.022542639349357803
2006-04-12,1288.12,12.76,97.97747388853709,2.854812398042414,0.002980439632915037
2006-04-13,1289.12,12.38,98.14965524218243,2.827140549273021,0.0017573565311677065
2006-04-17,1285.33,12.58,97.28914020110271,2.827140549273021,-0.00876737711361722
2006-04-18,1307.65,11.4,102.02111095822654,2.827140549273021,0.048638221566585524
2006-04-19,1309.93,11.32,102.47752792460273,2.827140549273021,0.004473750208062946
2006-04-20,1311.46,11.64,102.76922938698468,2.827140549273021,0.002846491989898174
2006-04-21,1311.28,11.59,102.68252899296853,3.0,-0.0008436415698872167
2006-04-24,1308.11,11.75,101.8889320665424,3.0,-0.007728646092077307
2006-04-25,1301.74,11.75,100.35193206046749,3.0,-0.01508505364518993
2006-04-26,1305.41,11.76,101.15291305408618,3.0,0.007981719705566536
2006-04-27,1309.72,11.84,102.10665793625517,3.0,0.009428743605822064
2006-04-28,1310.61,11.59,102.26619072589406,3.0,0.0015624131948231293
2006-05-01,1305.19,12.54,100.9487335183075,3.0,-0.012882627173605846
2006-05-02,1313.21,11.99,102.76156151096436,3.0,0.01795790724138295
2006-05-03,1307.85,11.99,101.4543321811273,3.0,-0.012720995191354459
2006-05-04,1312.25,11.86,102.42998908066174,3.0,0.009616710085800938
2006-05-05,1325.76,11.62,105.54485355641721,3.0,0.030409692549147535
2006-05-08,1324.66,12.0,105.2318783643991,3.0,-0.0029653287817659876
2006-05-09,1325.14,11.99,105.29616251141105,3.0,0.0006108809232632668
2006-05-10,1322.85,11.78,104.70012849188153,3.0,-0.005660548355358298
2006-05-11,1305.92,12.49,100.63037521035159,3.0,-0.038870566255756876
2006-05-12,1291.24,14.19,97.18886240691693,2.4665257223396755,-0.03419954259576915
2006-05-15,1294.5,13.57,97.75397365907894,2.4665257223396755,0.005814568029369035
