date,nav,vol_ret,close,hs300_ret,mom_scaled_05x,mom_scaled_1x,combined_05x,combined_1x,nav_05x,nav_1x
2020-01-13,1002.8284800114324,0.00014752606305967753,4203.988,0.009800909640095279,-0.00017009994550527618,-0.00034019989101055235,-2.257388244559865e-05,-0.00019267382795087483,999.7272840231882,997.1019169132144
2020-01-14,1003.4685715478266,0.0006382861567582054,4189.886,-0.0033544339327323813,-0.0004270304291975094,-0.0008540608583950188,0.00021125572756069603,-0.00021577470163681339,999.9384821379368,996.886767544591
2020-01-15,1003.9563492958468,0.000486091704165581,4166.734,-0.005525687333736484,-0.0003686159515587081,-0.0007372319031174162,0.0001174757526068729,-0.0002511401989518352,1000.0559506636863,996.6364092034574
2020-01-16,1004.4824897326564,0.0005240670445270101,4149.043,-0.004245771388334485,-0.0004065065915314452,-0.0008130131830628904,0.00011756045299556495,-0.00028894613853588024,1000.1735176942672,996.3484349614937
2020-01-17,1005.0180811844452,0.0005332013820682491,4154.853,0.001400322917839203,-0.00045517979629816657,-0.0009103595925963331,7.802158577008251e-05,-0.00037715821052808406,1000.2515528181631,995.9726539687011
2020-01-20,1005.1614443009896,0.0001426473008081519,4185.83,0.007455618766777139,-0.0002927142766443096,-0.0005854285532886192,-0.00015006697583615767,-0.00044278125248046725,1000.1014480925561,995.5316559495407
2020-01-21,1003.9258598531388,-0.0012292397951156886,4114.309,-0.01708645597169489,0.0004233737387718644,0.0008467474775437288,-0.0008058660563438243,-0.00038249231757195984,999.295500282638,995.1508727392403
2020-01-22,1004.7150612791908,0.0007861152477608435,4131.931,0.004283100758839309,-0.00040554202239920017,-0.0008110840447984003,0.00038057322536164334,-2.4968797037556827e-05,999.67580539427,995.1260250190772
2020-01-23,999.0863727129775,-0.005602273503342192,4003.901,-0.030985512584793873,0.0024476431848893887,0.0048952863697787775,-0.0031546303184528035,-0.0007069871335634147,996.5221977899496,994.4224837231146
2020-02-03,957.6162521197086,-0.041508043474418055,3688.358,-0.07880889162843929,0.018355495641178526,0.03671099128235705,-0.02315254783323953,-0.004797052192061002,973.4501699387328,989.6521871677359
2020-02-04,956.7389331130652,-0.0009161488275720719,3785.638,0.026374880095695552,0.0016464011758897698,0.0032928023517795396,0.0007302523483176978,0.0023766535242074676,974.1610342113008,992.0042475261077
2020-02-05,957.548981907698,0.0008466769424728682,3828.527,0.011329398109380717,-7.225034016755602e-05,-0.00014450068033511205,0.0007744266023053121,0.0007021762621377562,974.9154504311234,992.7008093606604
2020-02-06,956.8233393639188,-0.0007578124539734388,3899.775,0.018609768195444465,0.0005881149658566956,0.001176229931713391,-0.00016969748811674322,0.00041841747773995234,974.7500097280589,993.1161727294635
2020-02-07,958.23613832136,0.0014765515213921443,3899.869,2.4103954715304354e-05,-0.0004611188709637579,-0.0009222377419275157,0.0010154326504283864,0.0005543137794646285,975.7398027139421,993.6666707086166
2020-02-10,959.7456482717906,0.0015753005862155778,3916.005,0.004137574877515204,-0.0004092546233024905,-0.000818509246604981,0.0011660459629130873,0.0007567913396105967,976.8775601717504,994.4186690394687
2020-02-11,960.5980420447404,0.0008881454940532496,3952.464,0.00931025368966587,-0.00019850890211345587,-0.00039701780422691173,0.0006896365919397937,0.0004911276898263378,977.5512506830896,994.9070555831141
2020-02-12,961.364823377389,0.0007982332870639652,3984.433,0.008088372215407924,-0.00026291620598409824,-0.0005258324119681965,0.000535317081079867,0.00027240087509576875,978.0745505652111,995.1780691356939
2020-02-13,962.1542062849444,0.0008211065022976083,3959.919,-0.006152443773053795,-0.00034644097137311296,-0.0006928819427462259,0.0004746655309244953,0.00012822455955138236,978.5388088410389,995.305675405284
2020-02-14,962.9823146633144,0.0008606815549530022,3987.734,0.0070241335744494204,-0.0003116428603203574,-0.0006232857206407148,0.0005490386946326449,0.0002373958343122875,979.0760645112923,995.5419568264927
2020-02-17,961.0080954304374,-0.0020501095428395733,4077.424,0.02249147009304031,0.0010714721473133477,0.0021429442946266954,-0.0009786373955262256,9.283475178712211e-05,978.117904061497,995.6343777169484
2020-02-18,961.9631043920596,0.00099375745757313,4057.511,-0.004883720702090311,-0.0003888615014241653,-0.0007777230028483306,0.0006048959561489647,0.0002160344547247994,978.7095636263006,995.8494690468438
2020-02-19,963.022712824089,0.001101506312655376,4051.311,-0.0015280303614703117,-0.0004540467940542498,-0.0009080935881084996,0.0006474595186011261,0.00019341272454687628,979.3432384492164,996.0420790058907
2020-02-20,961.0271238925102,-0.00207221377544331,4144.656,0.023040689791526736,0.0011472348478882548,0.0022944696957765097,-0.0009249789275550552,0.0002222559203331996,978.4373665908074,996.2634552548506
2020-02-21,962.2009792767592,0.0012214591607928593,4149.49,0.0011663211615149383,-0.0004569993959908027,-0.0009139987919816054,0.0007644597648020566,0.00030746036881125396,979.1853425899449,996.5697667842365
2020-02-24,963.6580705893584,0.0015143315627204057,4132.839,-0.00401278229372759,-0.0004123360831072382,-0.0008246721662144764,0.0011019954796131675,0.0006896593965059293,980.2644004111825,997.2570604881731
2020-02-25,965.3697922491532,0.0017762749174590198,4123.854,-0.002174050331987254,-0.00044680105126077154,-0.0008936021025215431,0.0013294738661982482,0.0008826728149374767,981.5676363134935,998.1373121849704
2020-02-26,966.176218780505,0.0008353550502890883,4073.015,-0.012328031011767271,-6.748208665996306e-07,-1.3496417331992612e-06,0.0008346802294224887,0.0008340054085558891,982.3869314133655,998.969764101814
2020-02-27,967.870901458357,0.0017540099258404052,4084.876,0.0029120933755462097,-0.00043542840823861557,-0.0008708568164772311,0.0013185815176017896,0.000883153109363174,983.6822886642607,999.8520073551404
2020-02-28,961.2418713491968,-0.006849085037241909,3940.049,-0.03545444219114613,0.0033471903332829202,0.0066943806665658405,-0.0035018947039589885,-0.00015470437067606826,980.2375368672091,999.6973258795733
2020-03-02,956.664617324661,-0.004761812984812264,4069.666,0.03289730660710055,0.0028176555709026317,0.005635311141805263,-0.001944157413909632,0.0008734981569929997,978.3318007925161,1000.5705596512797
2020-03-03,957.994885828865,0.001390527547599829,4091.362,0.00533115002557949,-0.00037501473368930897,-0.0007500294673786179,0.0010155128139105202,0.0006404980802212112,979.3253092724769,1001.2114231738623
2020-03-04,959.2747695475032,0.001336002663031799,4115.052,0.005790247844116303,-0.00035954596674481974,-0.0007190919334896395,0.0009764566962869791,0.0006169107295421595,980.2815780285594,1001.8290812433584
2020-03-05,957.8137281056056,-0.0015230687684892885,4206.725,0.0222774827632799,0.0010424482261979016,0.0020848964523958033,-0.0004806205422913869,0.0005618276839065147,979.810434564929,1002.3919365557434
2020-03-06,958.0076563151422,0.00020246964920844768,4138.507,-0.016216415382512728,0.0003355903620244868,0.0006711807240489736,0.0005380600112329344,0.0008736503732574213,980.3376313783573,1003.2676766452655
2020-03-09,952.3401896880072,-0.005915888656813251,3997.133,-0.034160628458523745,0.0030743138472045105,0.006148627694409021,-0.00284157480960874,0.00023273903759577028,977.551928660121,1003.5011761987789
2020-03-10,952.0863561594668,-0.00026653661295494846,4082.732,0.021415099272403593,0.0009282920972177969,0.0018565841944355938,0.0006617554842628484,0.0015900475814806453,978.1988290100636,1005.0967908170068
2020-03-11,953.2779004173356,0.00125150859495049,4028.429,-0.013300652602228125,7.484505976766054e-05,0.00014969011953532108,0.0013263536547181505,0.0014011987144858112,979.4962666019621,1006.5051311482333
2020-03-12,953.3295012677256,5.412991360387309e-05,3950.911,-0.019242737057051262,0.0006607035061903468,0.0013214070123806936,0.0007148334197942199,0.0013755369259845667,980.1964432678928,1007.8896161223205
2020-03-13,954.839817990832,0.001584254679098951,3895.313,-0.01407219752608957,0.00013882919829827516,0.0002776583965965503,0.001723083877397226,0.0018619130756955013,981.8854039559698,1009.7662189774366
2020-03-16,947.2220051582318,-0.007978105530443313,3727.84,-0.042993464196587006,0.005138981774653599,0.010277963549307198,-0.0028391237557897145,0.0022998580188638845,979.0977097801352,1012.0885379133296
2020-03-17,951.5548393745236,0.004574254179798176,3709.682,-0.0048709172067471496,-0.00038923988370445184,-0.0007784797674089037,0.004185014296093724,0.0037957744123892725,983.1952476928377,1015.9301976886135
2020-03-18,953.8732953796444,0.002436492264223933,3636.257,-0.01979280164714925,0.0007257561505161949,0.0014515123010323898,0.003162248414740128,0.0038880045652563227,986.3043553062345,1019.8801389352086
2020-03-19,956.5013778632116,0.002755169367144372,3589.093,-0.012970480359336567,4.856596194228625e-05,9.71319238845725e-05,0.0028037353290866584,0.0028523012910289447,989.0696916724386,1022.7891443721882
2020-03-20,958.5632568992436,0.0021556466971728305,3653.224,0.017868302660310142,0.0005061715770004391,0.0010123431540008782,0.00266181827417327,0.0031679898511737087,991.7024154521633,1026.0293300014498
2020-03-23,954.7605452610122,-0.003967095140421262,3530.306,-0.03364644489360635,0.0029686845767681828,0.0059373691535363655,-0.000998410563653079,0.0019702740131151038,990.7122892845756,1028.0508889270457
2020-03-24,954.6686060425836,-9.629557786494658e-05,3625.115,0.02685574564924398,0.0017239501984925066,0.0034479003969850133,0.00162765462062756,0.0033516048191200667,992.324826719942,1031.496509240674
2020-03-25,954.1206292204712,-0.0005739969017981572,3722.518,0.026868940709467326,0.0017260979120305234,0.0034521958240610467,0.0011521010102323662,0.0028781989222628895,993.4680851552848,1034.4653613818884
2020-03-26,957.183766185386,0.0032104294479173845,3698.047,-0.006573776137549947,-0.00033019613529335773,-0.0006603922705867155,0.0028802333126240268,0.002550037177330669,996.329505029178,1037.1032865120728
2020-03-27,960.2836610989596,0.003238557759841054,3710.061,0.0032487418358935205,-0.000429144825842615,-0.00085828965168523,0.002809412933998439,0.002380268108155824,999.1286060271311,1039.571870389821
2020-03-30,963.0836050018144,0.002915746686401599,3674.111,-0.009689867632904248,-0.00017665698125306732,-0.00035331396250613465,0.0027390897051485317,0.0025624327238954643,1001.8653089060194,1042.2357033693493
2020-03-31,966.2200557417116,0.003256675457465885,3686.155,0.0032780718927654107,-0.00042856485626569933,-0.0008571297125313987,0.002828110601200186,0.0023995457449344864,1004.6986948071112,1044.736595616588
2020-04-01,968.9286200172094,0.002803258180579249,3675.076,-0.0030055708455016816,-0.00043375250724900585,-0.0008675050144980117,0.002369505673330243,0.0019357531660812372,1007.0793340644442,1046.7589477892739
2020-04-02,969.8541112605544,0.0009551696835301549,3734.531,0.01617789672921055,0.0003318100212879822,0.0006636200425759644,0.0012869797048181372,0.0016187897261061193,1008.3754247285268,1048.453430419665
2020-04-03,971.9757515452573,0.0021875870402252584,3713.218,-0.005707008457019103,-0.0003624454070777337,-0.0007248908141554674,0.0018251416331475246,0.001462696226069791,1010.2158526980418,1049.9869992955496
2020-04-07,971.3321509026777,-0.000662157097598759,3798.021,0.02283814201051504,0.0011190814427553568,0.0022381628855107135,0.0004569243451565978,0.0015760057879119545,1010.6774449150026,1051.6417848836716
2020-04-08,973.2838689460484,0.002009320953246574,3780.345,-0.00465400270298677,-0.00039549940344541813,-0.0007909988068908363,0.0016138215498011556,0.0012183221463557376,1012.3084979555043,1052.9230233602284
2020-04-09,975.1059935548474,0.0018721409723683191,3792.811,0.003297582628040585,-0.00042817616595624007,-0.0008563523319124801,0.001443964806412079,0.001015788640455839,1013.7702357997842,1053.9925706066322
2020-04-10,976.5711156319989,0.001502525968290147,3769.178,-0.0062309985918096444,-0.00034349380056158404,-0.0006869876011231681,0.001159032167728563,0.000815538367166979,1014.9452281137619,1054.852141986671
2020-04-13,977.9668316126858,0.0014292005552343223,3753.257,-0.00422399791148087,-0.00040706530668994175,-0.0008141306133798835,0.0010221352485443806,0.0006150699418544388,1015.9826394067588,1055.5009498323075
2020-04-14,976.9830101474012,-0.001005986536028347,3825.699,0.019301103015327836,0.0006675191312366552,0.0013350382624733104,-0.0003384674047916919,0.00032905172644496334,1015.6387623994854,1055.848264242114
2020-04-15,977.8547710751112,0.000892298963907745,3797.362,-0.007407012417861458,-0.00029490294415038276,-0.0005898058883007655,0.0005973960197573622,0.0003024930756069795,1016.2455009536542,1056.167651030939
2020-04-16,979.1289414809728,0.0013030262197939457,3802.381,0.0013217070166078315,-0.00045582812370875155,-0.0009116562474175031,0.0008471980960851942,0.00039136997237644263,1017.1064622072172,1056.581003335348
2020-04-17,979.8194014659276,0.0007051777919162561,3839.487,0.009758622294820052,-0.000172605823767422,-0.000345211647534844,0.000532571968148834,0.0003599661443814121,1017.6481445976118,1056.9613367253453
2020-04-20,980.9863755549246,0.0011910093709626146,3853.455,0.0036379860121937835,-0.00042102351499811677,-0.0008420470299962335,0.0007699858559644978,0.0003489623409663811,1018.4317192753003,1057.3301764277198
2020-04-21,981.4062669622556,0.00042802980530032286,3808.047,-0.011783710981443929,-4.0437349345515805e-05,-8.087469869103161e-05,0.0003875924559548071,0.00034715510660929125,1018.8264557265965,1057.6972339978388
2020-04-22,982.2625820040728,0.0008725387952410735,3839.383,0.008228890032081937,-0.0002559696462292072,-0.0005119392924584144,0.0006165691490118663,0.0003605995027826591,1019.4546326873946,1058.078639094513
2020-04-23,983.4754517861802,0.001234771439254878,3829.753,-0.0025082155127528205,-0.0004420607237024776,-0.0008841214474049552,0.0007927107155524005,0.0003506499918499229,1020.2627652987453,1058.449654360688
2020-04-24,984.1313249968464,0.0006668933215110417,3796.972,-0.008559559846287756,-0.0002391507984871078,-0.0004783015969742156,0.00042774252302393395,0.00018859172453682615,1020.6991750681216,1058.6492692063393
2020-04-27,984.9484533111748,0.0008303041408941336,3822.769,0.006794098033906959,-0.00032127313105674706,-0.0006425462621134941,0.0005090310098373866,0.0001877578787806395,1021.2187425999468,1058.848038947498
2020-04-28,985.6956533912968,0.0007586184613113112,3849.147,0.006900233835735348,-0.00031686967321482927,-0.0006337393464296585,0.0004417487880964819,0.00012487911488165263,1021.6698647418718,1058.980266953396
2020-04-29,986.627576250414,0.0009454468586840292,3867.032,0.004646484013211216,-0.00039571125854968495,-0.0007914225170993699,0.0005497356001343443,0.00015402434158465932,1022.2315130381048,1059.1433756917647
2020-04-30,986.9293258608432,0.0003058394248172114,3912.577,0.011777766514474264,-4.0861682072355987e-05,-8.172336414471197e-05,0.0002649777427448554,0.00022411606067249942,1022.5023816369923,1059.380746732812
2020-05-06,988.1029750529044,0.0011891927428921978,3936.254,0.006051510296155138,-0.0003501728446457048,-0.0007003456892914097,0.0008390198982464929,0.0004888470536007881,1023.36028148119,1059.8986218894938
2020-05-07,989.298983398666,0.001210408607157154,3924.895,-0.002885738572764862,-0.00043589133947182206,-0.0008717826789436441,0.000774517267685332,0.0003386259282135099,1024.1528916902605,1060.2575310441434
2020-05-08,989.8037926941274,0.0005102696999921275,3963.622,0.009867015550734548,-0.0001661609096941799,-0.0003323218193883598,0.00034410879029794756,0.00017794788060376766,1024.5053117029001,1060.4462016246866
2020-05-11,990.8282302899808,0.0010349905743085586,3960.18,-0.000868397642358465,-0.00045883593550627964,-0.0009176718710125593,0.0005761546388022789,0.00011731870329599928,1025.0955851907156,1060.5706117979762
2020-05-12,991.8902762540667,0.0010718769728383926,3960.238,1.4645798928292209e-05,-0.000461119981330635,-0.00092223996266127,0.0006107569915077576,0.0001496370101771226,1025.7216694863346,1060.7293124134076
2020-05-13,992.9624597821606,0.0010809497318020611,3968.253,0.0020238682624631466,-0.00044871109444524673,-0.0008974221888904935,0.0006322386373568144,0.00018352754291156765,1026.370170356958,1060.9239854578093
2020-05-14,993.3073254518206,0.00034730987688669224,3925.218,-0.010844822646136842,-0.00010480407905069722,-0.00020960815810139443,0.00024250579783599503,0.0001377017187852978,1026.6190710739952,1061.0700765141075
2020-05-15,994.2937979504708,0.000993119121719399,3912.816,-0.0031595697359994013,-0.00043087609145175623,-0.0008617521829035125,0.0005622430302676428,0.00013136693881588663,1027.1962804914465,1061.2094660419282
2020-05-18,995.2481817631914,0.0009598609733740826,3922.912,0.002580238886776165,-0.0004409503978838095,-0.000881900795767619,0.0005189105754902731,7.796017760646357e-05,1027.729303504498,1061.2921981203785
2020-05-19,995.7313384623742,0.0004854635336553059,3956.25,0.008498278829604189,-0.00024231774737181732,-0.00048463549474363465,0.0002431457862834886,8.280389116712751e-07,1027.979191554085,1061.2930769116151
2020-05-20,996.460288174264,0.0007320746909658116,3935.222,-0.005315134281200562,-0.0003755313121306001,-0.0007510626242612002,0.0003565433788352115,-1.8987933295388604e-05,1028.345710728414,1061.2729251494638
2020-05-21,997.1673190608868,0.0007095424624681268,3913.795,-0.005444927884627582,-0.00037130015494514143,-0.0007426003098902829,0.00033824230752298537,-3.305784742215607e-05,1028.693540754542,1061.237841751031
2020-05-22,994.8188931593572,-0.0023550971403086818,3824.064,-0.022926852326194957,0.0011313812591017794,0.002262762518203559,-0.0012237158812069024,-9.233462210512296e-05,1027.4347121318258,1061.1398527559495
2020-05-25,995.8754196539902,0.0010620289802474314,3829.325,0.0013757614935314688,-0.0004553863710807713,-0.0009107727421615426,0.0006066426091666602,0.0001512562380858888,1028.0579978063417,1061.3003567781602
2020-05-26,996.133093982107,0.000258741528339268,3872.77,0.011345341541916687,-7.115508521199389e-05,-0.00014231017042398779,0.0001875864431272741,0.00011643135791528021,1028.250847549479,1061.4239254198558
2020-05-27,996.833520667606,0.0007031456837749417,3845.614,-0.007012035313225362,-0.00031215733337284574,-0.0006243146667456915,0.00039098835040209595,7.883101702925021e-05,1028.6528816521618,1061.507598547396
2020-05-28,997.9538642244272,0.0011239023704487927,3856.632,0.002865082142929687,-0.00043625123477576764,-0.0008725024695515353,0.0006876511356730251,0.0002513999008972574,1029.3602359744434,1061.7744614524725
2020-05-29,999.0631171368508,0.0011115272480914928,3867.023,0.0026943198106534894,-0.0004391273828568436,-0.0008782547657136872,0.0006723998652346493,0.00023327248237780564,1030.0523776583905,1062.0221442168208
2020-06-01,995.8082724951532,-0.003257896909481972,3971.34,0.026976048500358063,0.0017435705084407178,0.0034871410168814355,-0.0015143264010412543,0.00022924410739946343,1028.4925421484472,1062.2656065353103
2020-06-02,996.7080743337432,0.0009035894392956934,3983.568,0.003079061475471878,-0.0004323977627399115,-0.000864795525479823,0.00047119167655578187,3.879391381587038e-05,1028.9771592737075,1062.3068159756997
2020-06-03,997.6024515267528,0.0008973311404218975,3983.648,2.008249890539382e-05,-0.0004611194093122943,-0.0009222388186245886,0.00043621173110960324,-2.4907678202691066e-05,1029.4260111816266,1062.2803563793748
2020-06-04,998.5883555449054,0.0009882734516577507,3982.185,-0.0003672513234102004,-0.00046071201287219284,-0.0009214240257443857,0.0005275614387855579,6.684942591336502e-05,1029.9690966492087,1062.3513692113577
2020-06-05,999.4079436114142,0.000820746668993122,4001.251,0.004787823770116217,-0.00039167140641301924,-0.0007833428128260385,0.00042907526258010274,3.74038561670835e-05,1030.411030909803,1062.3911052491706
2020-06-08,1000.1431807146728,0.0007356726629585975,4021.955,0.00517438171211948,-0.00038000435303024835,-0.0007600087060604967,0.0003556683099283491,-2.433604310189924e-05,1030.7775154596982,1062.365250853442
2020-06-09,1000.7967872290498,0.0006535129439266818,4047.029,0.006234281586939616,-0.0003433698172100267,-0.0006867396344200534,0.0003101431267166551,-3.32266904933716e-05,1031.097204021292,1062.329951972061
2020-06-10,1001.7185229661088,0.0009210018945116083,4039.705,-0.0018097226385084264,-0.0004511982678137219,-0.0009023965356274438,0.0004698036266978864,1.8605358884164454e-05,1031.581617227219,1062.3497170020707
2020-06-11,1001.9260147005062,0.00020713576682496182,3995.885,-0.010847326723114614,-0.00010463951258170016,-0.00020927902516340032,0.00010249625424326166,-2.143258338438501e-06,1031.6873504789312,1062.3474401121816
2020-06-12,1002.9203466082596,0.0009924204912981072,4003.083,0.0018013531420448814,-0.00045128983229129194,-0.0009025796645825839,0.0005411306590068152,8.984082671552329e-05,1032.245628134785,1062.4428822844604
2020-06-15,1002.9768523768146,5.63412326273216e-05,3954.988,-0.012014489831962072,-2.3798196164262922e-05,-4.7596392328525844e-05,3.254303646305868e-05,8.744840298795759e-06,1032.2792205419003,1062.4521731777927
2020-06-16,1002.692038940455,-0.00028396810523068083,4014.57,0.015065026745972432,0.00022647150840974186,0.0004529430168194837,-5.7496596820938976e-05,0.00016897491158880288,1032.21986799975,1062.6317009398226
2020-06-17,1003.6248113090878,0.0009302680508149752,4017.594,0.0007532562640581997,-0.0004594016283511803,-0.0009188032567023606,0.0004708664224637949,1.1464794112614625e-05,1032.7059056761912,1062.6438837934916
2020-06-18,1004.3185627554224,0.0006912458107024566,4044.384,0.0066681700540174305,-0.00032640920846549145,-0.0006528184169309829,0.00036483660223696516,3.842739377147371e-05,1033.0826745899283,1062.684718428453
2020-06-19,1004.1694164154668,-0.00014850501174290542,4098.71,0.01343245349600819,8.551983812786348e-05,0.00017103967625572695,-6.298517361504195e-05,2.253466451282153e-05,1033.0176056983105,1062.7086656720658
2020-06-22,1005.191118170288,0.0010174595423033672,4102.046,0.0008139146219177107,-0.0004591136246339976,-0.0009182272492679952,0.0005583459176693696,9.9232293035372e-05,1033.5943868613329,1062.8141206897888
2020-06-23,1006.232771711212,0.0010362741195129033,4121.794,0.004814182971131897,-0.0003909046007037242,-0.0007818092014074484,0.000645369518809179,0.00025446491810545487,1034.2614371734253,1063.0845695979715
2020-06-24,1007.3577794365112,0.0011180392419400942,4138.99,0.004171969778208107,-0.0004083887339982107,-0.0008167774679964214,0.0007096505079418835,0.00030126177394367275,1034.9954013276601,1063.404836341261
2020-06-29,1008.2794837857498,0.0009149721857055759,4109.716,-0.007072739967963093,-0.0003095669561964353,-0.0006191339123928706,0.0006054052295091407,0.00029583827331270535,1035.6219929561419,1063.7194321918766
2020-06-30,1008.2113637158066,-6.756070220481636e-05,4163.964,0.013199938876554906,6.67590303229717e-05,0.0001335180606459434,-8.016718818446564e-07,6.595735844112705e-05,1035.62116272711,1063.7895923157466
2020-07-01,1006.623021615713,-0.0015754058694991135,4247.784,0.020129857030464215,0.000766523437708314,0.001533046875416628,-0.0008088824317907995,-4.2358994082485535e-05,1034.7834669625893,1063.7445312587006
2020-07-02,1004.978762275089,-0.0016334410254047471,4335.845,0.020731044704721535,0.00084094676865827,0.00168189353731654,-0.0007924942567464771,4.845251191179295e-05,1033.9634070080451,1063.7960723532724
2020-07-03,1004.0559027008971,-0.0009182876383404537,4419.596,0.01931595801971686,0.0006692571045046488,0.0013385142090092976,-0.0002490305338358049,0.0004202265706688439,1033.7059185488313,1064.2431077286483
2020-07-06,986.4687011113132,-0.017516157758023843,4670.095,0.056679162529787996,0.009271682492348027,0.018543364984696054,-0.008244475265675816,0.001027207226672211,1025.1835556713727,1065.336305939843
2020-07-07,989.3501826859604,0.0029210065878431113,4698.126,0.00600223335927863,-0.0003519723649200829,-0.0007039447298401658,0.0025690342229230285,0.0022170618580029454,1027.8172873106703,1067.698222429688
2020-07-08,990.137960497946,0.000796257812220702,4774.004,0.01615069497923205,0.000329145772848293,0.000658291545696586,0.001125403585068995,0.0014545493579172881,1028.9739965706058,1069.2512421935726
2020-07-09,991.8556293545768,0.0017347772988796084,4840.771,0.013985534993267601,0.00013146246346627588,0.00026292492693255176,0.0018662397623458843,0.0019977022258121603,1030.8943087574257,1071.387287780055
2020-07-10,992.884784343542,0.0010376056338310402,4753.133,-0.01810414084863754,0.0005318740646096259,0.0010637481292192518,0.0015694796984406661,0.002101353763050292,1032.5122764462587,1073.6386514889157
2020-07-13,993.0470281143624,0.00016340644290124828,4852.961,0.021002568200805705,0.0008752776133858242,0.0017505552267716483,0.0010386840562870724,0.0019139616696728966,1033.5847304857239,1075.6935547149449
2020-07-14,994.8426069109208,0.0018081508183633854,4806.69,-0.009534591355669364,-0.00018570076827382134,-0.0003714015365476427,0.0016224500500895641,0.0014367492818157428,1035.2616700834724,1077.2390566571353
2020-07-15,996.1837917424244,0.0013481377075998946,4744.469,-0.012944666704114427,4.6539239520952086e-05,9.307847904190417e-05,0.0013946769471208467,0.0014412161866417987,1036.705525668976,1078.7915910224722
2020-07-16,983.421538513158,-0.012811143219810806,4516.253,-0.048101484064918654,0.006548718327208849,0.013097436654417698,-0.006262424892601957,0.0002862934346068921,1030.2132351787286,1079.100441972291
2020-07-17,986.000847894149,0.002622791224290877,4544.701,0.006299027091706488,-0.0003409113385316398,-0.0006818226770632796,0.002281879885759237,0.0019409685472275974,1032.564058038126,1081.1949419894586
2020-07-20,982.7508116078624,-0.0032961800116378948,4680.305,0.02983782651487976,0.0022361558043532456,0.004472311608706491,-0.0010600242072846492,0.0011761315970685964,1031.4695151410333,1082.4665695233234
2020-07-21,984.9177325169452,0.0022049545861351216,4691.043,0.0022942949230870813,-0.0004451732425754958,-0.0008903464851509916,0.0017597813435596258,0.00131460810098413,1033.2846759502293,1083.8895888446632
2020-07-22,986.825198063391,0.0019366749967748564,4714.445,0.00498865604088472,-0.0003857229114835031,-0.0007714458229670062,0.0015509520852913534,0.0011652291738078503,1034.887250973094,1085.1525686147713
2020-07-23,988.8499214905912,0.0020517548915184314,4712.436,-0.0004261371168822192,-0.000460570470167827,-0.000921140940335654,0.0015911844213506044,0.0011306139511827774,1036.5339474446967,1086.3794572480092
2020-07-24,978.507764383602,-0.010458773249837017,4505.591,-0.043893434308709844,0.005375886362380181,0.010751772724760363,-0.0050828868874568355,0.0002929994749233458,1031.265362634826,1086.6977658585506
2020-07-27,981.0572457249468,0.0026054789079275054,4528.45,0.005073474267859535,-0.00038313725863182795,-0.0007662745172636559,0.002222341649295677,0.0018392043906638495,1033.5571866016855,1088.6964251608422
